Parent,uniCode,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_Code_Blocks
96-20-2853-9,96-20-2856-1,B,if-else/switch,0,4,0,0,0,0,0,0,0,0,0,[]
96-20-2853-9,96-20-2857-1,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
96-20-2853-9,96-20-2857-2,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
96-20-2853-9,96-20-2857-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-2853-9,96-20-2857-4,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
96-20-0-0,96-20-2853-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-11,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-0-0,96-20-2853-12,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-0-0,96-20-2853-13,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-14,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-15,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-16,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-17,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-18,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-19,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
96-20-0-0,96-20-2853-20,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-21,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-0-0,96-20-2853-22,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-23,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-0-0,96-20-2853-24,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-25,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-26,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-0-0,96-20-2853-27,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-0-0,96-20-2853-28,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-0-0,96-20-2853-29,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-0-0,96-20-2853-30,L,for/while,4,31,1,10,0,5,5,0,0,0,0,[2858]
96-20-2853-30,96-20-2858-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-20-2853-30,96-20-2858-2,B,if-else/switch,0,6,0,0,0,0,0,0,0,0,0,[]
96-20-2853-30,96-20-2858-3,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
96-20-2853-30,96-20-2858-4,B,if,2,14,1,7,0,3,4,0,0,0,0,[2859]
96-20-2858-4,96-20-2859-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-2858-4,96-20-2859-2,B,if,3,7,1,6,0,3,3,0,0,0,0,[2860]
96-20-2859-2,96-20-2860-1,D,Assignment,2,2,0,2,0,1,1,0,0,0,0,[]
96-20-2859-2,96-20-2860-2,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
96-20-2859-2,96-20-2860-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-31,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
96-20-0-0,96-20-2853-32,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
96-20-0-0,96-20-2853-33,B,if-else/switch,7,40,1,3,0,1,2,0,0,0,0,[2861]
96-20-2853-33,96-20-2861-1,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
96-20-2853-33,96-20-2861-2,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
96-20-2853-33,96-20-2861-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-2853-33,96-20-2861-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-2853-33,96-20-2861-5,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
96-20-2853-33,96-20-2861-6,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
96-20-2853-33,96-20-2861-7,L,for/while,1,7,1,0,0,0,0,0,0,0,0,[2862]
96-20-2861-7,96-20-2862-1,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
96-20-0-0,96-20-2853-34,B,if,2,6,1,3,1,2,1,0,0,1,1,[2863]
96-20-2853-34,96-20-2863-1,D,Assignment,1,2,0,1,1,1,0,0,0,1,1,[]
96-20-2853-34,96-20-2863-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-0-0,96-20-2853-35,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-0-0,96-20-2853-36,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-0-0,96-20-2853-37,D,Assignment,4,1,0,4,0,3,1,0,0,0,0,[]
96-20-0-0,96-20-2853-38,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-0-0,96-20-2853-39,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
96-20-0-0,96-20-2853-40,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
96-20-0-0,96-20-2853-41,B,if,1,5,1,1,1,0,1,0,1,0,1,[2864]
96-20-2853-41,96-20-2864-1,D,Assignment,2,1,0,1,1,0,1,0,1,0,1,[]
96-20-0-0,96-20-2853-42,L,for/while,11,225,1,44,4,27,17,0,1,3,4,[2865]
96-20-2853-42,96-20-2865-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-2853-42,96-20-2865-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-2853-42,96-20-2865-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-2853-42,96-20-2865-4,B,if-else/switch,12,140,2,21,1,13,8,0,1,0,1,"[2866, 2871]"
96-20-2865-4,96-20-2866-1,D,Assignment,2,1,0,1,1,0,1,0,1,0,1,[]
96-20-2865-4,96-20-2866-2,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-20-2865-4,96-20-2866-3,B,if-else/switch,0,4,0,0,0,0,0,0,0,0,0,[]
96-20-2865-4,96-20-2866-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-2865-4,96-20-2866-5,B,if,3,26,1,5,0,2,3,0,0,0,0,[2867]
96-20-2866-5,96-20-2867-1,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
96-20-2866-5,96-20-2867-2,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
96-20-2866-5,96-20-2867-3,B,if-else/switch,3,17,1,2,0,0,2,0,0,0,0,[2868]
96-20-2867-3,96-20-2868-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-2867-3,96-20-2868-2,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
96-20-2867-3,96-20-2868-3,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
96-20-2865-4,96-20-2866-6,L,for/while,9,30,1,20,0,13,7,0,0,0,0,[2869]
96-20-2866-6,96-20-2869-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-2866-6,96-20-2869-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-2866-6,96-20-2869-3,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
96-20-2866-6,96-20-2869-4,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
96-20-2866-6,96-20-2869-5,B,if,1,6,1,1,0,0,1,0,0,0,0,[2870]
96-20-2869-5,96-20-2870-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-2866-6,96-20-2869-6,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-2866-6,96-20-2869-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-2866-6,96-20-2869-8,D,Assignment,9,4,0,9,0,8,1,0,0,0,0,[]
96-20-2866-6,96-20-2869-9,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-20-2865-4,96-20-2866-7,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-2865-4,96-20-2871-1,B,if,1,6,1,1,0,0,1,0,0,0,0,[2872]
96-20-2871-1,96-20-2872-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-2865-4,96-20-2871-2,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
96-20-2865-4,96-20-2871-3,B,if,2,16,1,1,0,0,1,0,0,0,0,[2873]
96-20-2871-3,96-20-2873-1,D,Assignment,1,7,0,1,0,0,1,0,0,0,0,[]
96-20-2871-3,96-20-2873-2,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
96-20-2865-4,96-20-2871-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-2865-4,96-20-2871-5,L,for/while,5,15,1,18,1,13,5,0,1,0,1,[2874]
96-20-2871-5,96-20-2874-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-2871-5,96-20-2874-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-2871-5,96-20-2874-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-20-2871-5,96-20-2874-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-2871-5,96-20-2874-5,D,Assignment,3,6,0,11,1,10,1,0,1,0,1,[]
96-20-2853-42,96-20-2865-5,L,for/while,1,5,1,3,0,2,1,0,0,0,0,[2875]
96-20-2865-5,96-20-2875-1,D,Assignment,3,2,0,3,0,2,1,0,0,0,0,[]
96-20-2853-42,96-20-2865-6,D,Assignment,4,1,0,4,0,3,1,0,0,0,0,[]
96-20-2853-42,96-20-2865-7,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-20-2853-42,96-20-2865-8,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-2853-42,96-20-2865-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-2853-42,96-20-2865-10,B,if,2,15,1,3,1,2,1,0,0,1,1,[2876]
96-20-2865-10,96-20-2876-1,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
96-20-2865-10,96-20-2876-2,B,if-else/switch,0,7,0,0,0,0,0,0,0,0,0,[]
96-20-2853-42,96-20-2865-11,B,if,5,25,1,6,2,5,1,0,0,2,2,[2877]
96-20-2865-11,96-20-2877-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-2865-11,96-20-2877-2,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-20-2865-11,96-20-2877-3,D,Assignment,1,1,0,3,1,3,0,0,0,1,1,[]
96-20-2865-11,96-20-2877-4,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-20-2865-11,96-20-2877-5,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
96-20-0-0,96-20-2853-43,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
96-20-0-0,96-20-2853-44,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-45,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
96-20-0-0,96-20-2853-46,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
96-20-0-0,96-20-2853-47,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-48,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-49,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-50,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-51,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-52,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-53,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-20-0-0,96-20-2853-54,B,if,1,8,1,0,0,0,0,0,0,0,0,[2878]
96-20-2853-54,96-20-2878-1,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
96-20-0-0,96-20-2853-55,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-0-0-0,96-21-0-0,F,CopyReadLine,4,79,1,6,1,2,4,0,1,0,1,[2880]
96-21-0-0,96-21-2880-1,D,Assignment,2,1,0,1,1,0,1,0,1,0,1,[]
96-21-0-0,96-21-2880-2,B,if-else/switch,2,48,2,0,0,0,0,0,0,0,0,"[2881, 2884]"
96-21-2880-2,96-21-2881-1,B,if,1,7,1,0,0,0,0,0,0,0,0,[2882]
96-21-2881-1,96-21-2882-1,L,for/while,0,4,1,0,0,0,0,0,0,0,0,[2883]
96-21-2880-2,96-21-2884-1,B,if-else/switch,0,26,4,0,0,0,0,0,0,0,0,"[2885, 2886, 2887, 2888]"
96-21-0-0,96-21-2880-3,B,if,2,14,1,4,0,1,3,0,0,0,0,[2889]
96-21-2880-3,96-21-2889-1,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
96-21-2880-3,96-21-2889-2,B,if,2,7,1,3,0,1,2,0,0,0,0,[2890]
96-21-2889-2,96-21-2890-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-21-2889-2,96-21-2890-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-21-0-0,96-21-2880-4,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
96-0-0-0,96-22-0-0,F,CopyReadLineText,14,351,1,42,0,13,29,0,0,0,0,[2892]
96-22-0-0,96-22-2892-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-0-0,96-22-2892-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-0-0,96-22-2892-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-0-0,96-22-2892-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-0-0,96-22-2892-5,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
96-22-0-0,96-22-2892-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-0-0,96-22-2892-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-0-0,96-22-2892-8,B,if,3,8,1,2,0,0,2,0,0,0,0,[2893]
96-22-2892-8,96-22-2893-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-2892-8,96-22-2893-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-2892-8,96-22-2893-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-22-0-0,96-22-2892-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-0-0,96-22-2892-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-0-0,96-22-2892-11,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-0-0,96-22-2892-12,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-0-0,96-22-2892-13,L,for/while,9,293,1,28,0,12,16,0,0,0,0,[2894]
96-22-2892-13,96-22-2894-1,B,if,5,24,1,4,0,0,4,0,0,0,0,[2895]
96-22-2894-1,96-22-2895-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-22-2894-1,96-22-2895-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-2894-1,96-22-2895-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-2894-1,96-22-2895-4,B,if,1,5,1,1,0,0,1,0,0,0,0,[2896]
96-22-2895-4,96-22-2896-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-2894-1,96-22-2895-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-2892-13,96-22-2894-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-22-2892-13,96-22-2894-3,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
96-22-2892-13,96-22-2894-4,B,if,5,40,1,0,0,0,0,0,0,0,0,[2897]
96-22-2894-4,96-22-2897-1,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
96-22-2894-4,96-22-2897-2,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-22-2894-4,96-22-2897-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-22-2894-4,96-22-2897-4,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-22-2894-4,96-22-2897-5,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-22-2892-13,96-22-2894-5,B,if,1,54,1,3,0,2,1,0,0,0,0,[2898]
96-22-2894-5,96-22-2898-1,B,if-else/switch,2,48,1,3,0,2,1,0,0,0,0,[2899]
96-22-2898-1,96-22-2899-1,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
96-22-2898-1,96-22-2899-2,B,if-else/switch,2,24,2,0,0,0,0,0,0,0,0,"[2900, 2901]"
96-22-2899-2,96-22-2900-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-2899-2,96-22-2901-1,B,if,0,9,0,0,0,0,0,0,0,0,0,[]
96-22-2892-13,96-22-2894-6,B,if,1,15,1,0,0,0,0,0,0,0,0,[2902]
96-22-2894-6,96-22-2902-1,B,if,0,9,0,0,0,0,0,0,0,0,0,[]
96-22-2892-13,96-22-2894-7,B,if,2,102,1,12,0,6,6,0,0,0,0,[2903]
96-22-2894-7,96-22-2903-1,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
96-22-2894-7,96-22-2903-2,B,if-else/switch,8,86,1,9,0,4,5,0,0,0,0,[2904]
96-22-2903-2,96-22-2904-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-2903-2,96-22-2904-2,B,if,2,26,1,3,0,2,1,0,0,0,0,[2905]
96-22-2904-2,96-22-2905-1,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
96-22-2904-2,96-22-2905-2,B,if-else/switch,1,18,1,0,0,0,0,0,0,0,0,[2906]
96-22-2905-2,96-22-2906-1,B,if-else/switch,0,6,0,0,0,0,0,0,0,0,0,[]
96-22-2903-2,96-22-2904-3,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
96-22-2903-2,96-22-2904-4,B,if,1,9,1,0,0,0,0,0,0,0,0,[2907]
96-22-2904-4,96-22-2907-1,B,if-else/switch,0,6,0,0,0,0,0,0,0,0,0,[]
96-22-2903-2,96-22-2904-5,B,if,0,8,1,0,0,0,0,0,0,0,0,[2908]
96-22-2903-2,96-22-2904-6,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
96-22-2903-2,96-22-2904-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-2903-2,96-22-2904-8,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-2892-13,96-22-2894-8,B,if,2,11,1,3,0,1,2,0,0,0,0,[2909]
96-22-2894-8,96-22-2909-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-22-2894-8,96-22-2909-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-2892-13,96-22-2894-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-22-0-0,96-22-2892-14,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
96-0-0-0,96-23-0-0,F,GetDecimalFromHex,1,4,1,0,0,0,0,0,0,0,0,[2911]
96-23-0-0,96-23-2911-1,B,if-else/switch,0,4,0,0,0,0,0,0,0,0,0,[]
96-0-0-0,96-24-0-0,F,CopyReadAttributesText,12,202,1,34,0,12,22,0,0,0,0,[2913]
96-24-0-0,96-24-2913-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-0-0,96-24-2913-2,B,if,1,8,1,0,0,0,0,0,0,0,0,[2914]
96-24-2913-2,96-24-2914-1,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
96-24-0-0,96-24-2913-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-24-0-0,96-24-2913-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-0-0,96-24-2913-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-0-0,96-24-2913-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-0-0,96-24-2913-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-0-0,96-24-2913-8,L,for/while,12,157,1,25,0,11,14,0,0,0,0,[2915]
96-24-2913-8,96-24-2915-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-2913-8,96-24-2915-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-2913-8,96-24-2915-3,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
96-24-2913-8,96-24-2915-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-24-2913-8,96-24-2915-5,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
96-24-2913-8,96-24-2915-6,L,for/while,6,111,1,10,0,4,6,0,0,0,0,[2916]
96-24-2915-6,96-24-2916-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-24-2915-6,96-24-2916-2,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-24-2915-6,96-24-2916-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-24-2915-6,96-24-2916-4,B,if,1,5,1,1,0,0,1,0,0,0,0,[2917]
96-24-2916-4,96-24-2917-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-2915-6,96-24-2916-5,B,if,3,94,1,3,0,1,2,0,0,0,0,[2918]
96-24-2916-5,96-24-2918-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-24-2916-5,96-24-2918-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-24-2916-5,96-24-2918-3,B,if-else/switch,7,88,8,1,0,0,1,0,0,0,0,"[2919, 2920, 2925, 2926, 2927, 2928, 2929, 2930]"
96-24-2918-3,96-24-2920-1,B,if,2,23,1,11,2,4,7,0,2,0,2,[2921]
96-24-2920-1,96-24-2921-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-24-2920-1,96-24-2921-2,B,if,5,18,1,9,2,3,6,0,2,0,2,[2922]
96-24-2921-2,96-24-2922-1,D,Assignment,2,1,0,1,1,0,1,0,1,0,1,[]
96-24-2921-2,96-24-2922-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-2921-2,96-24-2922-3,B,if,2,9,1,5,1,2,3,0,1,0,1,[2923]
96-24-2922-3,96-24-2923-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-24-2922-3,96-24-2923-2,B,if,2,5,1,3,1,1,2,0,1,0,1,[2924]
96-24-2923-2,96-24-2924-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-2923-2,96-24-2924-2,D,Assignment,3,1,0,2,1,1,1,0,1,0,1,[]
96-24-2921-2,96-24-2922-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-24-2921-2,96-24-2922-5,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-24-2918-3,96-24-2925-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-2918-3,96-24-2926-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-2918-3,96-24-2927-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-2918-3,96-24-2928-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-2918-3,96-24-2929-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-2918-3,96-24-2930-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-2915-6,96-24-2916-6,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-24-2913-8,96-24-2915-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-2913-8,96-24-2915-8,B,if,1,6,1,3,0,2,1,0,0,0,0,[2931]
96-24-2915-8,96-24-2931-1,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
96-24-2913-8,96-24-2915-9,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
96-24-2913-8,96-24-2915-10,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
96-24-2913-8,96-24-2915-11,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-2913-8,96-24-2915-12,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-24-0-0,96-24-2913-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-0-0,96-24-2913-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-0-0,96-24-2913-11,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-24-0-0,96-24-2913-12,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
96-0-0-0,96-25-0-0,F,CopyReadAttributesCSV,14,158,1,42,0,14,28,0,0,0,0,[2933]
96-25-0-0,96-25-2933-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-25-0-0,96-25-2933-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-25-0-0,96-25-2933-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-25-0-0,96-25-2933-4,B,if,1,8,1,0,0,0,0,0,0,0,0,[2934]
96-25-2933-4,96-25-2934-1,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
96-25-0-0,96-25-2933-5,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-25-0-0,96-25-2933-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-25-0-0,96-25-2933-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-25-0-0,96-25-2933-8,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-25-0-0,96-25-2933-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-25-0-0,96-25-2933-10,L,for/while,11,111,1,31,0,13,18,0,0,0,0,[2935]
96-25-2933-10,96-25-2935-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-25-2933-10,96-25-2935-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
96-25-2933-10,96-25-2935-3,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
96-25-2933-10,96-25-2935-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-25-2933-10,96-25-2935-5,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
96-25-2933-10,96-25-2935-6,L,for/while,2,70,1,19,0,8,11,0,0,0,0,[2936]
96-25-2935-6,96-25-2936-1,L,for/while,6,21,1,8,0,3,5,0,0,0,0,[2937]
96-25-2936-1,96-25-2937-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-25-2936-1,96-25-2937-2,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
96-25-2936-1,96-25-2937-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
96-25-2936-1,96-25-2937-4,B,if,1,5,1,1,0,0,1,0,0,0,0,[2938]
